"","Method","Estimate","Std Error","95% CI "," ","P-value","GI","N_snps"
"124","Robust MR-Egger",0.0435021131945134,0.137006977271481,-0.225026627888288,0.312030854277315,0.750850961266191,"PheWAS PVE Filtered",39
"125","Robust MR-Egger",-0.00137761688540273,0.139173203951651,-0.274152084243687,0.271396850472881,0.992102206008905,"PheWAS PVE Filtered - Sensitivity",38
"126","Robust MR-Egger",-0.00394349290131794,0.204701698935743,-0.405151450389535,0.397264464586899,0.984630037229518,"Core GI",29
"13","(intercept)",0.000701152069045613,0.00172303968190778,-0.00267594365142699,0.00407824778951821,0.684061306215811,"all",51
"131","(intercept)",0.0006979720965907,0.00174003345599785,-0.00271243080905984,0.00410837500224124,0.688327597747249,"Steiger Filtered",50
"132","(intercept)",0.00113987985655718,0.00176617778036435,-0.00232176498325184,0.00460152469636621,0.518672142226831,"PheWAS T-test Filtered",41
"133","(intercept)",0.00113987985655718,0.00176617778036388,-0.00232176498325092,0.00460152469636528,0.51867214222672,"PheWAS T-test Filtered - Sensitivity",41
"134","(intercept)",0.00174578450042189,0.00242407901531816,-0.00300532306528103,0.00649689206612481,0.471411312832372,"PheWAS PVE Filtered",39
"135","(intercept)",0.00242953530298031,0.00247494373642024,-0.00242126528416636,0.00728033589012698,0.326270954970728,"PheWAS PVE Filtered - Sensitivity",38
"136","(intercept)",0.0025768541975277,0.00341787585364942,-0.00412205937925425,0.00927576777430965,0.450888610380056,"Core GI",29
"14","Penalized robust MR-Egger",-0.864884599263161,0.234773313568348,-1.32503183838825,-0.40473736013807,0.000229680134357313,"all",51
"141","Penalized robust MR-Egger",0.0965051835595166,0.0934943575779244,-0.0867403900509246,0.279750757169958,0.301976893788001,"Steiger Filtered",50
"142","Penalized robust MR-Egger",0.0627370205772426,0.0965633375774432,-0.126523643301529,0.251997684456014,0.515887227211052,"PheWAS T-test Filtered",41
"143","Penalized robust MR-Egger",0.0627370048510786,0.0965633829935495,-0.126523748041626,0.251997757743783,0.515887529848593,"PheWAS T-test Filtered - Sensitivity",41
"144","Penalized robust MR-Egger",-0.906516478095843,0.56611735180553,-2.01608609865787,0.203053142466187,0.109313319231328,"PheWAS PVE Filtered",39
"145","Penalized robust MR-Egger",0.278741345516721,NA,NA,NA,NA,"PheWAS PVE Filtered - Sensitivity",38
"146","Penalized robust MR-Egger",0.0103751747457564,0.201807081825102,-0.385159437456571,0.405909786948084,0.958997739836121,"Core GI",29
"15","(intercept)",0.0156057671877925,0.00377437664431169,0.00820812490085242,0.0230034094747325,3.55479270370829e-05,"all",51
"151","(intercept)",0.000508054151917685,0.00183144213656711,-0.00308150647552293,0.0040976147793583,0.781467907767919,"Steiger Filtered",50
"152","(intercept)",0.00107607140068598,0.00183615243869556,-0.00252272124928269,0.00467486405065466,0.557844014316982,"PheWAS T-test Filtered",41
"153","(intercept)",0.00107607190369921,0.00183615356828501,-0.00252272296022411,0.00467486676762253,0.557844072499406,"PheWAS T-test Filtered - Sensitivity",41
"154","(intercept)",0.0167284814083227,0.00869304991549294,-0.000309583341852427,0.0337665461584978,0.0543105715535508,"PheWAS PVE Filtered",39
"155","(intercept)",-0.00212921245119302,NA,NA,NA,NA,"PheWAS PVE Filtered - Sensitivity",38
"156","(intercept)",0.00240393318565579,0.00339713383130648,-0.00425432677436748,0.00906219314567906,0.479171515507795,"Core GI",29
